"id_player","id_team","player_name","nationality","field_position","age","team_country","team","assists","corners_taken","offsides","dribbles","total_attempts","attempts_on_target","attempts_off_target","blocked","balls_recovered","tackles","tackles_won","tackles_lost","clearance_attempted","X","fouls_committed","fouls_suffered","yellow_cards","red_cards","passing_accuracy...","passes_attempted","passes_completed","crossing_accuracy...","crosses_attempted","crosses_completed","free_kick_taken","goals","inside_area","outside_area","right_foot","left_foot","head","other","penalties_scored","distance_covered.km.h.","top_speed","minutes_played","matches_appareance"
250077679,50069,"Timi Elšnik","Slovenia","Midfielder",26,"Serbia","FK Crvena Zvezda",0,14,2,4,2,0,2,0,20,4,2,2,9,319,2,1,1,0,78.25,168,136,23.81,21,5,9,0,0,0,0,0,0,0,0,43.07,33.66,360,4
250078012,50147,"Vangelis Pavlidis","Greece","Forward",25,"Portugal","SL Benfica",0,0,2,5,8,4,1,3,4,5,2,3,1,65,5,5,0,0,84.5,69,58,0,0,0,0,0,0,0,0,0,0,0,0,34.4,32.91,265,4
250078593,50111,"Otar Kiteishvili","Georgia","Midfielder",28,"Austria","SK Sturm Graz",0,0,0,6,3,1,1,1,12,1,1,0,0,199,3,3,0,0,87,136,118,0,2,0,2,0,0,0,0,0,0,0,0,34.48,30.83,257,3
250079003,50033,"Kaan Kairinen","Finland","Midfielder",25,"Czechia","AC Sparta Praha",0,1,0,1,2,2,0,0,15,3,1,2,5,348,2,0,1,0,87.75,91,80,50,4,2,5,2,1,1,0,2,0,0,0,45.33,31.21,353,4
250079279,52969,"Nikola Moro","Croatia","Midfielder",26,"Italy","Bologna FC 1909",0,7,0,2,4,1,1,2,5,4,1,3,2,137,4,1,1,0,78.75,93,74,42.86,7,3,1,0,0,0,0,0,0,0,0,28.89,31.12,224,4
250079383,50107,"Ermedin Demirović","Bosnia and Herzegovina","Midfielder",26,"Germany","VfB Stuttgart",0,0,0,0,6,3,0,3,0,1,0,1,1,104,4,4,2,0,73.75,38,28,50,2,1,0,0,0,0,0,0,0,0,0,22,32.27,174,4
250079541,50164,"Maxime Bernauer","France","Defender",26,"Croatia","GNK Dinamo",0,0,0,0,0,0,0,0,14,5,4,1,6,486,1,0,0,0,86.34,100,88,0,0,0,4,0,0,0,0,0,0,0,0,21.25,30.29,196,3
250079545,50037,"Dayot Upamecano","France","Defender",26,"Germany","FC Bayern München",0,0,0,0,2,1,1,0,25,9,5,4,7,52,6,0,1,0,97,307,297,0,0,0,4,0,0,0,0,0,0,0,0,43.24,34.27,360,4
250079670,50124,"Marcos Llorente","Spain","Midfielder",29,"Spain","Atlético de Madrid",1,0,0,1,2,0,0,2,4,2,0,2,0,239,3,1,0,0,71.5,52,41,57.15,7,4,1,0,0,0,0,0,0,0,0,14.71,33.04,123,2
250079677,50023,"Denis Zakaria","Switzerland","Midfielder",27,"France","AS Monaco",0,0,0,4,5,2,0,3,22,4,3,1,4,237,3,1,0,0,95.34,173,164,0,0,0,4,1,1,0,1,0,0,0,1,31.14,32.51,266,3
250080471,7889,"Diogo Jota","Portugal","Forward",27,"England","Liverpool FC",0,0,1,2,2,1,1,0,1,0,0,0,0,253,3,0,0,0,84,21,18,0,0,0,0,0,0,0,0,0,0,0,0,12.54,31.8,97,2
250080553,52758,"Serhou Guirassy","Rep of Guinea","Forward",28,"Germany","Borussia Dortmund",2,0,1,2,10,7,2,1,4,0,0,0,5,526,0,6,0,0,85,74,64,0,0,0,0,3,3,0,3,0,0,0,2,32.13,32.12,281,4
250080570,52747,"Marco Asensio","Spain","Forward",28,"France","Paris Saint-Germain",0,3,0,1,4,0,2,2,2,1,1,0,1,585,0,1,0,0,80.34,37,31,50,2,1,1,0,0,0,0,0,0,0,0,16.14,31.18,128,3
250080572,52280,"Mikel Merino","Spain","Midfielder",28,"England","Arsenal FC",0,0,0,0,1,1,0,0,5,6,3,3,2,293,2,3,0,0,82.67,32,26,0,1,0,0,0,0,0,0,0,0,0,0,16.69,29.17,116,3
250081207,2602798,"Donny van de Beek","Netherlands","Midfielder",27,"Spain","Girona FC",0,0,1,0,3,1,1,1,7,5,2,3,0,155,4,0,1,0,79,109,93,0,1,0,2,1,1,0,1,0,0,0,0,37.28,29.25,283,4
250081223,50023,"Takumi Minamino","Japan","Midfielder",29,"France","AS Monaco",1,0,2,2,8,3,1,4,3,3,1,2,0,197,3,3,0,0,68.25,85,57,100,1,1,1,2,2,0,2,0,0,0,0,32.85,31.09,269,4
250081341,52280,"Martin Ødegaard","Norway","Midfielder",25,"England","Arsenal FC",0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.77,27.91,1,1
250081553,50139,"Teun Koopmeiners","Netherlands","Midfielder",26,"Italy","Juventus",0,8,2,1,6,0,6,0,9,5,2,3,2,50,6,1,0,0,79.67,103,82,33.34,15,5,1,0,0,0,0,0,0,0,0,37.07,31.64,270,3
250081555,52758,"Donyell Malen","Netherlands","Forward",25,"Germany","Borussia Dortmund",1,0,2,1,5,3,2,0,3,0,0,0,2,274,2,4,1,0,86.34,33,29,100,2,2,0,2,2,0,2,0,0,0,0,17.62,31.75,146,3
250081720,50080,"Dani Olmo","Spain","Forward",26,"Spain","FC Barcelona",0,3,0,2,0,0,0,0,1,0,0,0,0,598,0,1,0,0,78,26,20,100,1,1,0,0,0,0,0,0,0,0,0,6.17,28.64,47,2
250081921,50138,"Benjamin Pavard","France","Defender",28,"Italy","FC Internazionale Milano",0,0,0,1,1,0,1,0,14,3,2,1,9,574,0,1,0,0,88.75,172,157,0,1,0,5,0,0,0,0,0,0,0,0,31.87,31.81,271,4
250082469,50069,"Dálcio Gomes","Portugal","Midfielder",28,"Serbia","FK Crvena Zvezda",0,0,0,3,3,0,2,1,4,1,0,1,0,117,4,3,0,0,88.75,70,59,66.67,3,2,0,0,0,0,0,0,0,0,0,20.77,30.83,167,4
250082664,52919,"Rodri","Spain","Midfielder",28,"England","Manchester City",0,0,0,1,1,0,1,0,5,4,2,2,0,241,3,1,0,0,91,91,83,0,1,0,1,0,0,0,0,0,0,0,0,12,31.66,90,1
250083732,52280,"Declan Rice","England","Midfielder",25,"England","Arsenal FC",0,5,0,2,2,1,1,0,12,2,1,1,4,623,0,0,0,0,91.67,150,138,0,7,0,2,0,0,0,0,0,0,0,0,36.13,32.35,270,3
250085369,52919,"Manuel Akanji","Switzerland","Defender",29,"England","Manchester City",1,0,0,2,2,0,1,1,25,4,1,3,4,78,5,2,0,0,95.5,337,320,0,0,0,4,0,0,0,0,0,0,0,0,36,33.28,331,4
250085751,50031,"Sandro Lauper","Switzerland","Midfielder",28,"Switzerland","BSC Young Boys",0,0,0,0,2,0,2,0,17,5,1,4,14,211,3,2,1,0,88.25,160,144,0,0,0,5,0,0,0,0,0,0,0,0,38.35,30.59,332,4
250086037,50124,"Rodrigo De Paul","Argentina","Midfielder",30,"Spain","Atlético de Madrid",0,0,0,4,0,0,0,0,14,7,3,4,1,394,1,4,1,0,73.25,181,137,50,4,2,3,0,0,0,0,0,0,0,0,31.18,31.13,258,4
250086263,50069,"Peter Olayinka","Nigeria","Forward",28,"Serbia","FK Crvena Zvezda",0,0,1,6,4,2,1,1,8,8,5,3,7,105,4,4,0,0,68,76,56,40,5,2,2,0,0,0,0,0,0,0,0,26.44,32.88,251,3
250086315,50124,"Ángel Correa","Argentina","Forward",29,"Spain","Atlético de Madrid",0,2,2,5,7,1,4,2,5,2,0,2,1,24,7,2,2,0,79.5,64,53,0,2,0,0,1,1,0,0,1,0,0,0,24.56,33.23,204,4
250086316,52280,"Thomas Partey","Ghana","Midfielder",31,"England","Arsenal FC",0,0,0,1,1,1,0,0,17,7,5,2,5,218,3,2,0,0,88,195,174,0,0,0,0,0,0,0,0,0,0,0,0,37.22,33.23,302,4
250086709,50051,"Dani Ceballos","Spain","Midfielder",28,"Spain","Real Madrid C.F.",0,0,0,0,0,0,0,0,1,1,0,1,0,464,1,1,0,0,98.5,36,35,0,1,0,1,0,0,0,0,0,0,0,0,4.18,28.02,28,2
250086789,2601306,"Edimilson Fernandes","Switzerland","Midfielder",28,"France","Stade Brestois 29",0,0,0,1,4,2,1,1,11,3,1,2,2,238,3,1,0,0,65.75,74,64,100,1,1,0,1,1,0,1,0,0,0,0,28.94,32.81,222,4
250087118,52707,"Valeriy Bondar","Ukraine","Defender",25,"Ukraine","FC Shakhtar Donetsk",0,0,0,0,0,0,0,0,27,6,4,2,14,153,4,0,1,0,93.75,207,194,0,0,0,4,0,0,0,0,0,0,0,0,41.97,33.46,360,4
250087431,50107,"Dan-Axel Zagadou","France","Defender",25,"Germany","VfB Stuttgart",0,0,0,0,0,0,0,0,1,0,0,0,0,725,0,0,0,0,100,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0.98,28.29,1,1
250087938,52280,"Kai Havertz","Germany","Midfielder",25,"England","Arsenal FC",0,0,2,4,7,2,3,2,4,3,0,3,2,5,9,7,0,0,83,113,94,50,2,1,0,1,1,0,0,0,1,0,0,47.57,31.92,359,4
250087967,50149,"Jeremiah St. Juste","Netherlands","Defender",28,"Portugal","Sporting Clube de Portugal",0,0,0,0,0,0,0,0,1,0,0,0,1,601,0,1,0,0,90,13,12,0,0,0,0,0,0,0,0,0,0,0,0,4.65,32.45,36,2
250088039,50051,"Brahim Díaz","Morocco","Midfielder",25,"Spain","Real Madrid C.F.",0,0,0,0,3,1,1,1,0,1,0,1,0,599,0,1,0,0,89,19,17,0,2,0,0,0,0,0,0,0,0,0,0,5.71,27.89,45,1
250088061,52747,"Achraf Hakimi","Morocco","Defender",26,"France","Paris Saint-Germain",0,0,0,14,17,6,7,4,22,4,1,3,4,31,6,8,0,0,90.25,281,254,25,16,4,8,1,0,1,1,0,0,0,0,44.88,36.55,360,4
250088104,2602798,"Arnaut Danjuma","Netherlands","Midfielder",27,"Spain","Girona FC",2,13,0,13,5,1,3,1,1,1,1,0,2,299,2,2,1,0,79.67,57,48,27.78,18,5,0,0,0,0,0,0,0,0,0,21.15,34.64,184,3
250088150,50138,"Davide Frattesi","Italy","Midfielder",25,"Italy","FC Internazionale Milano",0,0,0,1,1,0,0,1,4,1,0,1,2,183,3,4,0,0,86.75,43,36,0,0,0,3,0,0,0,0,0,0,0,0,23.97,31.33,187,4
250088320,50080,"Ferran Torres","Spain","Forward",24,"Spain","FC Barcelona",0,0,0,1,3,2,0,1,1,1,0,1,1,644,0,0,0,0,44.5,29,25,0,1,0,0,0,0,0,0,0,0,0,0,11.99,32.03,101,2
250089209,50147,"Jan-Niklas Beste","Germany","Defender",25,"Portugal","SL Benfica",2,2,0,2,2,2,0,0,0,0,0,0,1,415,1,3,0,0,91,34,32,20,5,1,1,0,0,0,0,0,0,0,0,12.9,32.88,91,4
250089225,50147,"Florentino","Portugal","Midfielder",25,"Portugal","SL Benfica",0,0,0,2,0,0,0,0,26,13,6,7,5,51,6,1,0,0,96,133,127,0,0,0,1,0,0,0,0,0,0,0,0,34.38,30.41,245,3
250089228,50058,"Rafael Leão","Portugal","Forward",25,"Italy","AC Milan",2,1,3,27,5,3,0,2,2,4,1,3,0,109,4,3,1,0,82.75,120,100,16.67,6,1,0,0,0,0,0,0,0,0,0,33.47,35.59,317,4
250089276,52969,"Jens Odgaard","Denmark","Forward",25,"Italy","Bologna FC 1909",0,0,0,1,1,0,0,1,1,1,0,1,0,507,1,0,0,0,43,14,12,0,0,0,0,0,0,0,0,0,0,0,0,5.62,29.07,46,2
250089289,2603790,"Christoph Baumgartner","Austria","Midfielder",25,"Germany","RB Leipzig",0,0,0,4,4,2,0,2,3,1,0,1,2,300,2,2,1,0,87,51,42,0,1,0,0,1,1,0,0,0,1,0,0,25.63,29.74,182,4
250089626,50147,"Leandro Barreiro","Luxembourg","Midfielder",24,"Portugal","SL Benfica",0,0,0,0,0,0,0,0,2,2,1,1,0,608,0,1,0,0,100,13,13,0,0,0,0,0,0,0,0,0,0,0,0,2.25,27.45,6,2
250089688,50069,"Vanja Drkušić","Slovenia","Defender",25,"Serbia","FK Crvena Zvezda",0,0,0,0,0,0,0,0,5,1,0,1,6,500,1,0,0,0,96,49,47,0,0,0,1,0,0,0,0,0,0,0,0,9.16,31.36,89,1
250089719,50030,"Aleksa Terzić","Serbia","Defender",25,"Austria","FC Salzburg",0,0,1,0,0,0,0,0,10,1,1,0,6,552,0,2,0,0,81,81,66,10,10,1,3,0,0,0,0,0,0,0,0,21.48,33.49,172,2
250090398,7889,"Federico Chiesa","Italy","Midfielder",27,"England","Liverpool FC",0,0,0,0,0,0,0,0,0,0,0,0,0,724,0,0,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.73,29.62,1,1
250090719,50043,"Gustaf Nilsson","Sweden","Forward",27,"Belgium","Club Brugge KV",0,0,2,1,1,0,1,0,0,0,0,0,0,665,0,0,0,0,78,9,7,0,0,0,0,0,0,0,0,0,0,0,0,8.35,30.87,65,1
250090766,50107,"Maximilian Mittelstädt","Germany","Defender",27,"Germany","VfB Stuttgart",1,0,0,3,2,1,1,0,22,14,9,5,12,285,2,3,1,0,83.5,208,174,22.73,22,5,2,0,0,0,0,0,0,0,0,43.57,32.31,359,4
250090809,50033,"Tomáš Wiesner","Czechia","Defender",27,"Czechia","AC Sparta Praha",0,0,0,2,0,0,0,0,6,1,1,0,9,488,1,0,0,0,80.34,62,44,100,2,2,0,0,0,0,0,0,0,0,0,21.52,32.04,163,3
250091013,7889,"Ibrahima Konaté","France","Defender",25,"England","Liverpool FC",0,0,0,0,1,1,0,0,25,5,1,4,16,205,3,2,2,0,93,213,198,0,0,0,6,1,1,0,0,0,1,0,0,38.78,33.51,358,4
250091165,50062,"Noa Lang","Netherlands","Forward",25,"Netherlands","PSV Eindhoven",1,6,1,14,7,4,2,1,5,2,2,0,1,531,0,4,1,0,83,78,64,10,10,1,3,1,0,1,1,0,0,0,0,23.53,32.16,181,4
250091172,2602798,"Iván Martín","Spain","Midfielder",25,"Spain","Girona FC",0,0,0,1,0,0,0,0,4,5,2,3,0,301,2,2,1,0,88,103,91,0,3,0,2,0,0,0,0,0,0,0,0,22.8,31.55,180,3
250091175,50051,"Fran García","Spain","Defender",25,"Spain","Real Madrid C.F.",0,0,0,0,0,0,0,0,3,2,1,1,3,659,0,0,0,0,81.67,54,48,25,4,1,0,0,0,0,0,0,0,0,0,10.8,33.27,77,3
250091187,50164,"Sandro Kulenović","Croatia","Forward",24,"Croatia","GNK Dinamo",0,0,0,2,5,4,0,1,5,2,2,0,5,550,0,2,0,0,76,42,31,0,1,0,0,3,2,1,2,1,0,0,0,22.7,31.92,196,3
250091198,50058,"Matteo Gabbia","Italy","Defender",25,"Italy","AC Milan",0,0,0,0,3,0,3,0,6,0,0,0,5,157,4,0,1,0,94,156,148,0,0,0,3,0,0,0,0,0,0,0,0,22.42,32.7,179,3
250091199,50138,"Alessandro Bastoni","Italy","Defender",25,"Italy","FC Internazionale Milano",0,0,0,2,1,0,1,0,8,5,1,4,7,70,5,4,0,0,90,152,137,0,2,0,5,0,0,0,0,0,0,0,0,21.52,30.2,178,3
250091290,2601306,"Mahdi Camara","France","Midfielder",26,"France","Stade Brestois 29",1,0,0,5,7,2,3,2,20,8,4,4,0,21,7,5,1,0,88.25,100,88,33.34,6,2,1,1,1,0,1,0,0,0,0,40.63,35.14,310,4
250091828,52816,"Raoul Bellanova","Italy","Defender",24,"Italy","Atalanta BC",0,0,0,9,2,2,0,0,12,1,0,1,2,545,0,2,1,0,90,109,97,25,16,4,1,1,1,0,0,0,1,0,0,29.77,35.03,238,4
250091841,2603790,"Eljif Elmas","North Macedonia","Midfielder",25,"Germany","RB Leipzig",0,0,0,1,0,0,0,0,0,1,0,1,0,430,1,2,0,0,85.67,18,15,0,0,0,0,0,0,0,0,0,0,0,0,6.67,32.1,33,3
250092194,50164,"Dario Špikić","Croatia","Forward",25,"Croatia","GNK Dinamo",0,0,0,3,2,2,0,0,5,2,0,2,0,369,2,0,0,0,60.5,16,11,0,1,0,0,1,1,0,1,0,0,0,0,11.58,33.78,92,2
250092517,52758,"Julian Ryerson","Norway","Defender",26,"Germany","Borussia Dortmund",0,0,0,3,2,1,0,1,10,6,0,6,3,82,5,1,1,0,92,116,107,20,5,1,1,0,0,0,0,0,0,0,0,32.24,32.11,256,3
250092668,52749,"Dávid Hancko","Slovakia","Defender",26,"Netherlands","Feyenoord",1,0,1,3,7,0,3,4,20,6,4,2,17,480,1,0,0,0,89,245,221,0,4,0,10,0,0,0,0,0,0,0,0,40.4,32.74,360,4
250094540,50050,"Cameron Carter-Vickers","USA","Defender",26,"Scotland","Celtic FC",0,0,0,0,0,0,0,0,12,2,0,2,6,432,1,1,1,0,97,189,183,0,0,0,3,0,0,0,0,0,0,0,0,16.2,31.88,159,2
250096309,50080,"Jules Koundé","France","Defender",25,"Spain","FC Barcelona",3,0,0,11,2,0,1,1,22,3,1,2,9,126,4,2,0,0,90,198,180,14.29,7,1,6,0,0,0,0,0,0,0,0,43.39,31.61,360,4
250096698,50058,"Christian Pulišić","USA","Forward",26,"Italy","AC Milan",1,11,0,6,7,5,1,1,2,1,1,0,0,525,0,6,0,0,88.75,149,133,55.56,9,5,3,2,1,1,2,0,0,0,0,44.55,33.53,329,4
250096716,50164,"Ronaël Pierre-Gabriel","France","Defender",26,"Croatia","GNK Dinamo",0,0,0,9,1,0,1,0,9,3,1,2,3,361,2,0,0,0,89.75,60,52,50,4,2,5,0,0,0,0,0,0,0,0,22.72,32.52,192,4
250096737,50050,"Anthony Ralston","Scotland","Defender",25,"Scotland","Celtic FC",0,0,0,0,0,0,0,0,1,0,0,0,2,606,0,1,0,0,87.5,18,16,0,0,0,1,0,0,0,0,0,0,0,0,2.97,31.12,17,2
250096849,7889,"Cody Gakpo","Netherlands","Forward",25,"England","Liverpool FC",1,0,1,14,12,7,2,3,7,5,1,4,0,32,6,8,0,0,89.25,78,68,10,10,1,1,1,1,0,0,0,1,0,0,30.23,33.16,257,4
250096954,2603790,"Loïs Openda","Belgium","Forward",24,"Germany","RB Leipzig",2,0,4,5,10,2,3,5,3,4,0,4,1,44,6,2,1,0,73.75,54,40,0,1,0,0,0,0,0,0,0,0,0,0,39.82,35.55,351,4
250097337,50069,"Luka Ilić","Serbia","Midfielder",25,"Serbia","FK Crvena Zvezda",0,0,0,0,2,0,2,0,2,1,0,1,1,501,1,0,0,0,78.5,31,24,0,0,0,0,0,0,0,0,0,0,0,0,10.83,31.33,78,4
250097638,50043,"Andreas Skov Olsen","Denmark","Forward",24,"Belgium","Club Brugge KV",0,0,0,11,5,2,1,2,7,0,0,0,2,447,1,1,0,0,78.25,90,72,25,8,2,1,0,0,0,0,0,0,0,0,28.05,29.83,227,4
250097909,50138,"Mehdi Taremi","Iran","Forward",32,"Italy","FC Internazionale Milano",2,0,0,1,5,1,2,2,7,3,3,0,7,277,2,4,0,0,78.25,67,52,0,1,0,0,1,1,0,1,0,0,0,1,39.78,31.95,336,4
250097935,7889,"Wataru Endo","Japan","Midfielder",31,"England","Liverpool FC",0,0,0,0,0,0,0,0,1,0,0,0,0,524,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,25.88,1,1
250098468,52749,"Luka Ivanušec","Croatia","Forward",25,"Netherlands","Feyenoord",0,0,0,4,0,0,0,0,3,0,0,0,0,589,0,1,0,0,84.5,38,27,100,2,2,1,0,0,0,0,0,0,0,0,12.98,29.38,97,2
250098471,52797,"Marko Tolić","Croatia","Midfielder",28,"Slovakia","ŠK Slovan Bratislava",1,12,2,13,6,1,5,0,3,2,0,2,1,94,4,6,2,0,82,165,140,25,20,5,12,0,0,0,0,0,0,0,0,39.24,31.96,342,4
250099180,50139,"Dušan Vlahović","Serbia","Forward",24,"Italy","Juventus",1,0,2,1,13,6,5,2,4,2,1,1,1,39,6,4,0,0,86.5,44,38,0,1,0,0,3,2,1,0,3,0,0,1,38.47,32.25,316,4
250099258,52816,"Ademola Lookman","Nigeria","Forward",27,"Italy","Atalanta BC",1,10,0,14,8,3,4,1,5,1,0,1,1,307,2,2,0,0,80.5,118,95,46.67,15,7,0,2,2,0,1,1,0,0,0,32.04,34.29,303,4
250099399,52969,"Michel Aebischer","Switzerland","Midfielder",27,"Italy","Bologna FC 1909",0,0,0,0,0,0,0,0,0,2,0,2,0,158,4,0,1,0,75,12,9,0,0,0,0,0,0,0,0,0,0,0,0,3.61,28.66,29,1
250099459,50109,"Martin Terrier","France","Forward",27,"Germany","Bayer 04 Leverkusen",0,0,0,1,0,0,0,0,2,0,0,0,0,588,0,1,0,0,56,24,17,0,0,0,0,0,0,0,0,0,0,0,0,13.55,31.4,97,3
250099671,50062,"Guus Til","Netherlands","Midfielder",26,"Netherlands","PSV Eindhoven",0,0,1,2,7,3,2,2,6,2,0,2,2,217,3,2,0,0,79.5,80,64,0,7,0,1,0,0,0,0,0,0,0,0,39.39,32.04,314,4
250101097,50023,"Caio Henrique","Brazil","Defender",27,"France","AS Monaco",0,7,1,1,1,1,0,0,7,3,2,1,2,578,0,1,0,0,77.5,112,91,35.72,14,5,1,0,0,0,0,0,0,0,0,23.54,33.68,190,4
250101238,52758,"Waldemar Anton","Germany","Defender",28,"Germany","Borussia Dortmund",0,0,0,0,0,0,0,0,11,1,0,1,9,337,2,1,0,0,93.67,128,117,0,1,0,2,0,0,0,0,0,0,0,0,19.37,32.75,156,3
250101284,50051,"Federico Valverde","Uruguay","Midfielder",26,"Spain","Real Madrid C.F.",0,0,0,3,4,0,2,2,15,5,2,3,4,349,2,0,1,0,94.25,173,161,0,2,0,7,0,0,0,0,0,0,0,0,36.19,35.23,315,4
250101313,50124,"Rodrigo Riquelme","Spain","Midfielder",24,"Spain","Atlético de Madrid",0,2,0,0,1,0,0,1,2,0,0,0,2,647,0,0,0,0,81,49,40,50,4,2,0,0,0,0,0,0,0,0,0,13.03,32.54,92,2
250101444,52747,"Vitinha","Portugal","Midfielder",24,"France","Paris Saint-Germain",0,3,0,6,2,0,0,2,6,2,1,1,2,389,1,6,0,0,93.25,248,231,62.5,8,5,7,0,0,0,0,0,0,0,0,34.78,31.82,248,4
250101472,50139,"Timothy Weah","USA","Forward",24,"Italy","Juventus",0,0,0,3,1,0,0,1,2,3,2,1,1,502,1,0,0,0,81,41,34,0,1,0,0,0,0,0,0,0,0,0,0,10.85,33.92,78,3
250101534,52919,"Phil Foden","England","Midfielder",24,"England","Manchester City",1,13,0,6,17,7,6,4,6,2,2,0,1,548,0,2,0,0,91.5,198,181,23.81,21,5,4,3,3,0,0,3,0,0,0,38.33,32.9,303,4
250101557,50149,"Morten Hjulmand","Denmark","Midfielder",25,"Portugal","Sporting Clube de Portugal",0,0,0,0,2,0,0,2,22,6,4,2,5,174,3,5,1,0,83.5,159,134,0,0,0,14,0,0,0,0,0,0,0,0,46.86,31.36,360,4
250101696,50058,"Noah Okafor","Switzerland","Forward",24,"Italy","AC Milan",1,0,0,5,0,0,0,0,0,0,0,0,0,669,0,0,0,0,87,23,21,0,0,0,0,0,0,0,0,0,0,0,0,7.5,31.17,49,3
250101723,75797,"Mitchel Bakker","Netherlands","Defender",24,"France","LOSC Lille",0,0,1,2,0,0,0,0,8,3,2,1,2,251,3,0,0,0,82,63,54,0,2,0,0,0,0,0,0,0,0,0,0,21.34,31.96,179,3
250101727,52749,"Quinten Timber","Netherlands","Midfielder",23,"Netherlands","Feyenoord",2,0,0,11,5,2,3,0,17,13,5,8,2,60,5,7,1,0,85.5,125,108,100,1,1,4,0,0,0,0,0,0,0,0,41.49,29.61,338,4
250101728,52280,"Jurriën Timber","Netherlands","Defender",23,"England","Arsenal FC",0,0,0,3,0,0,0,0,10,2,1,1,0,106,4,4,0,0,89.67,95,86,25,4,1,5,0,0,0,0,0,0,0,0,21.2,32.44,200,3
250102035,75797,"Jonathan David","Canada","Forward",24,"France","LOSC Lille",0,0,0,2,8,6,1,1,0,1,0,1,2,40,6,3,2,0,71.75,67,53,0,0,0,0,4,4,0,3,1,0,0,2,36.02,32.46,269,4
250102308,50149,"Daniel Bragança","Portugal","Midfielder",25,"Portugal","Sporting Clube de Portugal",1,0,0,2,5,2,3,0,7,1,0,1,1,62,5,6,1,0,74,104,90,0,2,0,2,1,1,0,1,0,0,0,0,23.45,31.21,168,4
250102417,52797,"Siemen Voet","Belgium","Defender",24,"Slovakia","ŠK Slovan Bratislava",0,0,0,1,1,0,0,1,5,3,2,1,2,498,1,0,0,0,77,43,33,0,1,0,1,0,0,0,0,0,0,0,0,10.62,30.78,90,1
250102866,2603790,"Amadou Haidara","Mali","Midfielder",26,"Germany","RB Leipzig",0,0,1,2,4,2,2,0,21,11,7,4,10,235,3,1,0,0,88.25,154,138,0,2,0,1,0,0,0,0,0,0,0,0,41.63,30.13,327,4
250102868,50111,"Jusuf Gazibegović","Bosnia and Herzegovina","Defender",24,"Austria","SK Sturm Graz",0,2,0,3,5,3,2,0,20,9,4,5,15,35,6,5,2,0,76.75,121,95,18.75,16,3,13,0,0,0,0,0,0,0,0,43.69,32.82,360,4
250102901,2601306,"Mama Baldé","Guinea-Bissau","Forward",29,"France","Stade Brestois 29",1,0,1,7,2,0,1,1,9,2,1,1,0,316,2,2,0,0,70,35,23,100,2,2,0,0,0,0,0,0,0,0,0,14.99,34.74,125,3
250103243,50111,"Dimitri Lavalée","Belgium","Defender",27,"Austria","SK Sturm Graz",0,0,0,2,0,0,0,0,13,5,3,2,16,80,5,1,2,1,75,114,84,16.67,6,1,8,0,0,0,0,0,0,0,0,30.81,31.68,267,3
250103561,50080,"Eric García","Spain","Defender",23,"Spain","FC Barcelona",0,0,0,0,0,0,0,0,0,0,0,0,0,438,1,1,0,1,86,7,6,0,0,0,1,0,0,0,0,0,0,0,0,1.41,28.79,11,1
250103562,52969,"Juan Miranda","Spain","Defender",24,"Italy","Bologna FC 1909",0,2,0,1,1,0,1,0,15,7,3,4,6,146,4,1,0,0,75,82,59,0,10,0,5,0,0,0,0,0,0,0,0,23.86,31.77,191,3
250103758,52919,"Erling Haaland","Norway","Forward",24,"England","Manchester City",0,0,0,1,21,10,5,6,0,1,0,1,0,443,1,1,0,0,84.25,22,18,0,1,0,0,3,3,0,2,0,0,0,0,33.95,34.86,321,4
250104066,7889,"Dominik Szoboszlai","Hungary","Midfielder",24,"England","Liverpool FC",1,1,1,4,5,3,1,1,5,2,1,1,1,288,2,3,0,0,85,148,120,0,1,0,0,1,1,0,1,0,0,0,0,36.85,33.35,282,4
250104075,2603790,"Lutsharel Geertruida","Netherlands","Defender",24,"Germany","RB Leipzig",0,0,0,1,0,0,0,0,13,4,2,2,6,122,4,2,1,0,83.5,113,94,50,6,3,2,0,0,0,0,0,0,0,0,29.23,31.78,272,4
250104089,75797,"Angel Gomes","England","Midfielder",24,"France","LOSC Lille",0,0,0,0,0,0,0,0,1,2,1,1,0,119,4,2,2,1,85.34,42,38,0,0,0,2,0,0,0,0,0,0,0,0,13.54,30.34,98,3
250104128,52707,"Bartol Franjić","Croatia","Defender",24,"Ukraine","FC Shakhtar Donetsk",0,0,0,0,0,0,0,0,1,0,0,0,1,723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,29.33,1,1
250104939,50031,"Kastriot Imeri","Switzerland","Midfielder",24,"Switzerland","BSC Young Boys",0,2,0,1,4,1,2,1,2,1,1,0,0,269,2,5,1,0,86.34,54,47,33.34,3,1,2,1,0,1,1,0,0,0,0,23.32,29.78,186,3
250105167,50050,"Adam Idah","Republic of Ireland","Forward",23,"Scotland","Celtic FC",0,0,1,2,3,2,1,0,1,0,0,0,2,491,1,0,0,0,79.5,28,21,0,0,0,0,1,1,0,1,0,0,0,0,14.82,33.01,117,4
